"Admin2","year","PR","LCI","UCI","source","sd_low","sd_high","sd"
"Toukountouna",2015,57.1654998567063,38.4241721725001,76.9937599609197,"MAP shared by Punam",9.56190187969708,10.1164592368435,10.1164592368435
"Toukountouna",2016,61.2273464199806,46.6801178771654,75.5375281542691,"MAP shared by Punam",7.42205537898735,7.30111312973906,7.42205537898735
"Toukountouna",2017,59.5441944272723,48.5067038833896,69.9709142406066,"MAP shared by Punam",5.63137272647073,5.31975500680325,5.63137272647073
"Toukountouna",2018,59.2547090405629,46.4663961223552,69.040286466788,"MAP shared by Punam",6.52464944806514,4.99264154399244,6.52464944806514
"Toukountouna",2019,56.9394840857179,41.5683194084961,70.4736881282192,"MAP shared by Punam",7.84243095776623,6.90520614413332,7.84243095776623
"Natitingou",2000,52.2367725641727,8.32312107224324,87.6519089463844,"MAP shared by Punam",22.4049242305762,18.0689471337815,22.4049242305762
"Natitingou",2001,54.9042180755212,12.7276546867887,92.9991993443028,"MAP shared by Punam",21.5186547901696,19.4362149330519,21.5186547901696
"Natitingou",2002,59.2071395004239,12.9759862569892,95.0917727994895,"MAP shared by Punam",23.5873230833851,18.3084863770743,23.5873230833851
"Natitingou",2003,64.2693685002538,20.195792780682,95.3483845919184,"MAP shared by Punam",22.4865182242713,15.8566408630942,22.4865182242713
"Natitingou",2004,69.4148657885426,30.4954002257635,94.209243568658,"MAP shared by Punam",19.8568701850914,12.6501927449569,19.8568701850914
"Natitingou",2005,73.5613759984795,41.85096925954,95.7952169631955,"MAP shared by Punam",16.1787789484385,11.3437964105694,16.1787789484385
"Natitingou",2006,75.2640070023195,43.1590706614693,95.5565437450031,"MAP shared by Punam",16.3800695616583,10.3533350727977,16.3800695616583
"Natitingou",2007,74.7042438217798,43.3610889475983,94.1029231526974,"MAP shared by Punam",15.9914055480518,9.89728537291714,15.9914055480518
"Natitingou",2008,71.7664389260323,43.5129388816905,89.2116500370252,"MAP shared by Punam",14.4150510430315,8.9006179137719,14.4150510430315
"Natitingou",2009,67.458827457715,43.8321202872777,83.7081507959405,"MAP shared by Punam",12.0544424338966,8.29047109093137,12.0544424338966
"Natitingou",2010,63.4094605163014,39.8205651232546,79.3576541256456,"MAP shared by Punam",12.0351507107382,8.13683347415519,12.0351507107382
"Natitingou",2011,58.0541457365099,39.7898818448675,72.4619660654763,"MAP shared by Punam",9.31850198553182,7.35092873926858,9.31850198553182
"Natitingou",2012,53.8461044546051,44.7769054966585,62.1967960349038,"MAP shared by Punam",4.62714232548298,4.26055692872384,4.62714232548298
"Natitingou",2013,53.4405652876488,40.9569944659679,66.4404762870081,"MAP shared by Punam",6.3691687865719,6.63260765273435,6.63260765273435
"Natitingou",2014,53.5228387979325,37.2632761599943,71.5475006712321,"MAP shared by Punam",8.29569522343782,9.19625605780593,9.19625605780593
"Natitingou",2015,55.8055706775019,39.9013906765269,73.71071304712,"MAP shared by Punam",8.11437755151785,9.13527671919293,9.13527671919293
"Natitingou",2016,57.802517150535,46.7062035042585,70.087789761131,"MAP shared by Punam",5.66138451340635,6.26799622989591,6.26799622989591
"Natitingou",2017,53.2745151018817,43.8320216451842,62.0811080429925,"MAP shared by Punam",4.81759870239665,4.49315966383204,4.81759870239665
"Natitingou",2018,50.8812132663522,39.9942747981884,60.8884711069304,"MAP shared by Punam",5.5545604429407,5.10574379621337,5.5545604429407
"Natitingou",2019,47.8694148377698,35.1220195411362,62.5288916853758,"MAP shared by Punam",6.5037731105273,7.47932492224799,7.47932492224799
"Boukoumbe",2000,52.3471739037336,9.09951278929444,87.1928747862048,"MAP shared by Punam",22.0651332216526,17.7784188175874,22.0651332216526
"Boukoumbe",2001,55.0731094133412,12.9343169998654,93.3276453870278,"MAP shared by Punam",21.4993838844265,19.517620394738,21.4993838844265
"Boukoumbe",2002,59.7883065993901,15.7167820932929,95.0805888731642,"MAP shared by Punam",22.4854716867843,18.0062664662113,22.4854716867843
"Boukoumbe",2003,65.066394094268,24.8988014476638,95.2559020183438,"MAP shared by Punam",20.4936697176552,15.4028101653448,20.4936697176552
"Boukoumbe",2004,70.9801524984777,32.5957454299296,94.9602778863814,"MAP shared by Punam",19.5838811574225,12.2347578509713,19.5838811574225
"Boukoumbe",2005,75.3609958103747,41.6588474450231,96.1336797198833,"MAP shared by Punam",17.1949736557917,10.5983081170962,17.1949736557917
"Boukoumbe",2006,77.2781928294533,47.1940681969393,96.4033071722521,"MAP shared by Punam",15.3490431798541,9.75771139938713,15.3490431798541
"Boukoumbe",2007,77.6758560199927,53.6134634022849,95.1454984271433,"MAP shared by Punam",12.2767309274019,8.91308286079112,12.2767309274019
"Boukoumbe",2008,76.0791195339828,55.6749767689794,92.1172694227106,"MAP shared by Punam",10.4102769209201,8.18272953506524,10.4102769209201
"Boukoumbe",2009,73.3719077808851,53.9593559662112,88.8896150821583,"MAP shared by Punam",9.90436317075197,7.91719760269043,9.90436317075197
"Boukoumbe",2010,70.7219658367652,50.236396044378,86.0860913185348,"MAP shared by Punam",10.4518213226465,7.8388395315151,10.4518213226465
"Boukoumbe",2011,66.1559142734556,48.4210745937893,80.5739034866561,"MAP shared by Punam",9.04838759166651,7.35611694551046,9.04838759166651
"Boukoumbe",2012,60.8523975895486,49.1946616363585,70.106869917648,"MAP shared by Punam",5.94782446591333,4.72166955515276,5.94782446591333
"Boukoumbe",2013,58.6172773697321,43.7712948216869,70.8127049107318,"MAP shared by Punam",7.57448089185979,6.22215690867332,7.57448089185979
"Boukoumbe",2014,56.8654397459826,40.6793145005412,73.2022597181173,"MAP shared by Punam",8.25822716604153,8.33511223068096,8.33511223068096
"Boukoumbe",2015,57.3047797335179,41.2593654272161,73.6593343488239,"MAP shared by Punam",8.18643587056213,8.34416051801326,8.34416051801326
"Boukoumbe",2016,57.0151220017438,44.1036677160209,68.9164539418166,"MAP shared by Punam",6.58747667638923,6.0721081326902,6.58747667638923
"Boukoumbe",2017,51.1362017920235,39.6896525702533,62.2189917041307,"MAP shared by Punam",5.84007613355619,5.65448464903429,5.84007613355619
"Boukoumbe",2018,47.8949747378157,33.7368165500405,60.4650067022389,"MAP shared by Punam",7.22355009580366,6.41328161450165,7.22355009580366
"Boukoumbe",2019,43.8443248380953,27.547829254914,59.7291585056032,"MAP shared by Punam",8.31453856284762,8.10450697321831,8.31453856284762
"Materi",2000,50.6507797253443,12.8795676967417,84.6365694420505,"MAP shared by Punam",19.2710265452054,17.3396886309725,19.2710265452054
"Materi",2001,52.9555777183721,14.5993051233377,90.2364931046648,"MAP shared by Punam",19.5695268342012,19.0208751970881,19.5695268342012
"Materi",2002,58.1125346735977,21.701389096825,91.9185478864527,"MAP shared by Punam",18.5771150901902,17.247965924926,18.5771150901902
"Materi",2003,64.6472393302256,32.7211567073241,92.220287857185,"MAP shared by Punam",16.2888176647457,14.0678819015099,16.2888176647457
"Materi",2004,72.1216101960236,43.9343110530423,93.5472739817753,"MAP shared by Punam",14.3812750729497,10.9314611151794,14.3812750729497
"Materi",2005,77.4799505411004,51.0847798962875,95.3328280357693,"MAP shared by Punam",13.466923798374,9.10861096666781,13.466923798374
"Materi",2006,80.0319000296789,54.399739627108,95.9537314194931,"MAP shared by Punam",13.0776328584546,8.12338336215008,13.0776328584546
"Materi",2007,80.8367907008395,58.2192162670094,94.9401205086645,"MAP shared by Punam",11.5395787927704,7.1955764325638,11.5395787927704
"Materi",2008,79.7164835792185,62.7464470986513,91.493205465894,"MAP shared by Punam",8.6581818778404,6.00853157483444,8.6581818778404
"Materi",2009,77.4243777737714,61.7515845624335,88.0117947204726,"MAP shared by Punam",7.99632306700913,5.40174334015366,7.99632306700913
"Materi",2010,73.4159868924923,58.3621484478786,85.454577719183,"MAP shared by Punam",7.68052981868043,6.14213817688301,7.68052981868043
"Materi",2011,65.4969831139593,51.8576666348256,77.8274907049335,"MAP shared by Punam",6.95883493833349,6.29107530151745,6.95883493833349
"Materi",2012,56.3126088593727,45.4651264278069,65.8009157436165,"MAP shared by Punam",5.53442981202341,4.84097290012439,5.53442981202341
"Materi",2013,50.9499046032594,35.6239928161877,63.2015763482273,"MAP shared by Punam",7.81934274850598,6.25085293110604,7.81934274850598
"Materi",2014,49.0636574025457,32.550220916397,64.1192575814307,"MAP shared by Punam",8.42522269701467,7.68142866269641,8.42522269701467
"Materi",2015,51.6467196407182,35.8000232630846,66.8088057630062,"MAP shared by Punam",8.08504917226203,7.73575822565715,8.08504917226203
"Materi",2016,56.7323478710733,44.8472777087538,68.7509500097674,"MAP shared by Punam",6.06381130730585,6.13193986668067,6.13193986668067
"Materi",2017,57.2730935791504,46.3213564607423,67.9912886511092,"MAP shared by Punam",5.58762097877964,5.46846687344835,5.58762097877964
"Materi",2018,59.3190727084441,45.9232119716927,71.1781853889426,"MAP shared by Punam",6.83462282487318,6.05056769413189,6.83462282487318
"Materi",2019,57.635371011554,40.3788287959129,72.6571132162646,"MAP shared by Punam",8.80435827328626,7.66415418607681,8.80435827328626
"Kobli",2000,54.6730825358986,11.5646565186375,87.3192233367683,"MAP shared by Punam",21.9940949067659,16.656194286158,21.9940949067659
"Kobli",2001,57.1503655990623,16.7176908510427,92.2160997879162,"MAP shared by Punam",20.6289156877651,17.8906807085989,20.6289156877651
"Kobli",2002,62.5740831663195,24.7642759381042,92.8742606101145,"MAP shared by Punam",19.2907179735792,15.4592742060179,19.2907179735792
"Kobli",2003,68.7147493130724,34.438410623537,93.0230498128224,"MAP shared by Punam",17.4879279028242,12.4021941325255,17.4879279028242
"Kobli",2004,76.0445471372493,45.4310754994926,94.0116712304224,"MAP shared by Punam",15.6191181825289,9.1669000475373,15.6191181825289
"Kobli",2005,80.7440406447111,55.0405620168342,95.9819414372536,"MAP shared by Punam",13.1140197081005,7.77443917986861,13.1140197081005
"Kobli",2006,82.813306125924,60.3016737782178,96.2136114478985,"MAP shared by Punam",11.4855267080133,6.83689047039515,11.4855267080133
"Kobli",2007,83.3195707400615,66.3714635602901,95.2854433765989,"MAP shared by Punam",8.64699345906702,6.10503705945784,8.64699345906702
"Kobli",2008,81.9347787693276,67.9392914027412,93.1582364581914,"MAP shared by Punam",7.14055477887061,5.7262539228897,7.14055477887061
"Kobli",2009,79.2620316593032,65.1877962647032,90.8598514057603,"MAP shared by Punam",7.18073234418369,5.91725497268217,7.18073234418369
"Kobli",2010,75.4093504133918,59.9104936957267,87.5004282196972,"MAP shared by Punam",7.90757995799243,6.16891724811497,7.90757995799243
"Kobli",2011,68.8457745850357,53.6998760454138,81.2747304393751,"MAP shared by Punam",7.72749925490915,6.341304007316,7.72749925490915
"Kobli",2012,60.6508699318632,50.7128434755198,69.5768399304565,"MAP shared by Punam",5.07042166139968,4.55406632581292,5.07042166139968
"Kobli",2013,55.6945858264943,43.0483242473092,65.7440176018517,"MAP shared by Punam",6.45217427509442,5.12726110987624,6.45217427509442
"Kobli",2014,52.6589698144072,39.0405506889871,66.0844892701435,"MAP shared by Punam",6.94817302317349,6.84975482435529,6.94817302317349
"Kobli",2015,55.0497535821828,41.6379412688429,68.075448604244,"MAP shared by Punam",6.84276138435711,6.64576276635775,6.84276138435711
"Kobli",2016,58.1128020344731,46.4747163197614,67.9314865153678,"MAP shared by Punam",5.9377988340366,5.00953289841567,5.9377988340366
"Kobli",2017,55.2779661633946,45.3378683344926,65.2540158686804,"MAP shared by Punam",5.07147848413366,5.08982127820708,5.08982127820708
"Kobli",2018,54.0924815578837,40.9183828543515,66.364086200186,"MAP shared by Punam",6.72147893037359,6.26102277668481,6.72147893037359
"Kobli",2019,51.1409011029259,33.7046717403926,66.4066548795652,"MAP shared by Punam",8.89603538904762,7.78864988604045,8.89603538904762
"Tanguieta",2000,47.8790785297803,10.8368609300538,84.4088967919152,"MAP shared by Punam",18.8990906121053,18.6376623786403,18.8990906121053
"Tanguieta",2001,49.818393233038,10.6710221648814,89.776992854676,"MAP shared by Punam",19.9731485041615,20.3870406232847,20.3870406232847
"Tanguieta",2002,54.2139571106121,14.6913628127979,92.3236397090778,"MAP shared by Punam",20.1645889274562,19.4437156114621,20.1645889274562
"Tanguieta",2003,59.4886578719451,21.4077623140376,92.8870112516667,"MAP shared by Punam",19.4290283458712,17.0399762141436,19.4290283458712
"Tanguieta",2004,65.7647570930877,29.879134818852,92.8961680157495,"MAP shared by Punam",18.3089909562427,13.8425565931948,18.3089909562427
"Tanguieta",2005,70.8805792361618,39.6578486783749,95.4040365321328,"MAP shared by Punam",15.9299645702994,12.5119680081485,15.9299645702994
"Tanguieta",2006,73.6649056755062,39.8876913312133,96.1035016928418,"MAP shared by Punam",17.2332726246392,11.4482632741508,17.2332726246392
"Tanguieta",2007,74.8659678554982,43.6548075548035,94.9746079242745,"MAP shared by Punam",15.9240613779054,10.2595102391716,15.9240613779054
"Tanguieta",2008,75.1632129439012,49.8954846609505,92.0410321681776,"MAP shared by Punam",12.8916981035463,8.61113225728387,12.8916981035463
"Tanguieta",2009,73.9707298172974,50.2331090257326,88.9498347526738,"MAP shared by Punam",12.1110310161045,7.64240047723283,12.1110310161045
"Tanguieta",2010,71.0903684011775,49.3724429778521,86.2333268854162,"MAP shared by Punam",11.0805741955742,7.72599922665239,11.0805741955742
"Tanguieta",2011,65.2673280490813,47.3843335046637,79.4502963191992,"MAP shared by Punam",9.12397680837632,7.23620830108056,9.12397680837632
"Tanguieta",2012,59.0360608371529,45.2091118727482,71.6807184883819,"MAP shared by Punam",7.05456579816567,6.45135594450459,7.05456579816567
"Tanguieta",2013,55.5533629101944,36.8376912085818,72.4122410517058,"MAP shared by Punam",9.54881209265945,8.60146843954667,9.54881209265945
"Tanguieta",2014,54.4769286666916,33.3207327407634,74.8377538556803,"MAP shared by Punam",10.7939775132287,10.388176116831,10.7939775132287
"Tanguieta",2015,56.5756702116258,35.9300826933286,76.9486068035677,"MAP shared by Punam",10.5334630195393,10.394355404052,10.5334630195393
"Tanguieta",2016,59.9136958387477,42.4035424613574,76.0757262872834,"MAP shared by Punam",8.9337517231583,8.24593390231413,8.9337517231583
"Tanguieta",2017,58.0594967422883,42.977065875369,72.2447722382814,"MAP shared by Punam",7.69511778924454,7.23738545713936,7.69511778924454
"Tanguieta",2018,57.5135592882104,39.8275955457076,71.7976041087933,"MAP shared by Punam",9.02345088903208,7.28777796968514,9.02345088903208
"Tanguieta",2019,55.3620090170115,33.7158438793309,73.0297661596812,"MAP shared by Punam",11.043961804939,9.01416180748454,11.043961804939
"Tchaourou",2000,52.7076772315423,16.1766111399391,90.4901155922296,"MAP shared by Punam",18.6382990263281,19.2767542656568,19.2767542656568
"Tchaourou",2001,54.4812746413738,18.2077535282424,87.1756435127252,"MAP shared by Punam",18.5068985271079,16.680800444567,18.5068985271079
"Tchaourou",2002,57.9808431692987,19.8624033838141,89.322642503299,"MAP shared by Punam",19.4481835640228,15.9907139459185,19.4481835640228
"Tchaourou",2003,61.9744134771476,23.2869333209069,91.1872047144498,"MAP shared by Punam",19.7385102837963,14.9044853251542,19.7385102837963
"Tchaourou",2004,66.429923766785,27.4882821196796,93.4956843269215,"MAP shared by Punam",19.8681845138293,13.8090615102737,19.8681845138293
"Tchaourou",2005,69.2247215707609,27.3349105509191,95.0734347715711,"MAP shared by Punam",21.3723525611438,13.1881189800052,21.3723525611438
"Tchaourou",2006,68.3056057408395,25.1961837885403,94.8499581744753,"MAP shared by Punam",21.9946030368874,13.5430369559366,21.9946030368874
"Tchaourou",2007,63.6113642757953,23.2607251271294,91.7401340953947,"MAP shared by Punam",20.5870607901357,14.351413173265,20.5870607901357
"Tchaourou",2008,54.1858149419104,22.2377976488388,82.3658997846929,"MAP shared by Punam",16.3000088229957,14.3775943075421,16.3000088229957
"Tchaourou",2009,44.0434367767915,20.0522272913541,68.6013541564917,"MAP shared by Punam",12.2404130027742,12.5295496835205,12.5295496835205
"Tchaourou",2010,38.3766952975897,18.7097367607693,60.0149136047393,"MAP shared by Punam",10.0341625187859,11.0399072995661,11.0399072995661
"Tchaourou",2011,36.4617401453367,21.5793723427811,51.5922303932326,"MAP shared by Punam",7.59304479722224,7.71963788157954,7.71963788157954
"Tchaourou",2012,40.6683009187265,31.1124399446682,49.8335551639032,"MAP shared by Punam",4.87543927247874,4.67615012509015,4.87543927247874
"Tchaourou",2013,48.9563177391308,34.7785892423894,61.1683140960824,"MAP shared by Punam",7.23353494731705,6.23061038619978,7.23353494731705
"Tchaourou",2014,54.386620931787,35.4164667190231,70.5692569462777,"MAP shared by Punam",9.67865010855303,8.2564469461687,9.67865010855303
"Tchaourou",2015,58.4485102043763,39.4210933937105,74.0487294145884,"MAP shared by Punam",9.70786571972743,7.95929551541433,9.70786571972743
"Tchaourou",2016,59.4481986590875,45.6244578747719,71.2193084128232,"MAP shared by Punam",7.05292897158955,6.00566824170191,7.05292897158955
"Tchaourou",2017,52.7749398234043,43.457505913036,62.3517336221359,"MAP shared by Punam",4.7537928114124,4.88611928506715,4.88611928506715
"Tchaourou",2018,47.1224091799258,37.1529214594124,58.3156313447732,"MAP shared by Punam",5.08647332679256,5.71082763512626,5.71082763512626
"Tchaourou",2019,44.6748035678592,31.8568525010622,58.9547225702582,"MAP shared by Punam",6.53977095244745,7.28567296040766,7.28567296040766
"Bassila",2000,58.1330335815365,19.5057871274825,93.0594883589865,"MAP shared by Punam",19.7077788030888,17.8196197844132,19.7077788030888
"Bassila",2001,61.0544999914223,24.5972359394801,93.0661876723607,"MAP shared by Punam",18.6006449244603,16.3324937147645,18.6006449244603
"Bassila",2002,65.0491144840321,26.3509263063538,93.7603033110491,"MAP shared by Punam",19.74397356004,14.6485657280699,19.74397356004
"Bassila",2003,68.8882700258965,31.703237559009,93.7160949952935,"MAP shared by Punam",18.9719553402487,12.6672576374474,18.9719553402487
"Bassila",2004,72.5783080187858,39.7440111768673,94.0360280761811,"MAP shared by Punam",16.7521922662849,10.9478163558139,16.7521922662849
"Bassila",2005,73.8532025304745,32.6896480184215,94.4781045096987,"MAP shared by Punam",21.0018135265576,10.5229091730736,21.0018135265576
"Bassila",2006,70.8611585753368,26.0204768626345,93.7337122699918,"MAP shared by Punam",22.8778988330114,11.669670252375,22.8778988330114
"Bassila",2007,62.6446417562473,19.6673971008847,89.8019654967385,"MAP shared by Punam",21.9271656404911,13.855777418618,21.9271656404911
"Bassila",2008,47.9797616663174,15.9971454881253,77.5938845691292,"MAP shared by Punam",16.3176613154041,15.1092463789856,16.3176613154041
"Bassila",2009,34.3091951699537,14.1796965264851,59.2825816455192,"MAP shared by Punam",10.2701523691166,12.7415237120232,12.7415237120232
"Bassila",2010,29.5358921853418,14.8142105109987,50.1022321499574,"MAP shared by Punam",7.51106207874649,10.4930305941916,10.4930305941916
"Bassila",2011,31.3521525612725,19.085689601964,46.0896200538809,"MAP shared by Punam",6.25839946903494,7.51911606765732,7.51911606765732
"Bassila",2012,42.752711637599,32.5458592815691,53.0477761939304,"MAP shared by Punam",5.20757773266831,5.25258395731194,5.25258395731194
"Bassila",2013,59.0751356896503,44.943851135112,71.0410694527582,"MAP shared by Punam",7.20983905843786,6.10506824648364,7.20983905843786
"Bassila",2014,67.3988816509719,50.3470351104925,79.9936313347186,"MAP shared by Punam",8.69992170432621,6.42589269578914,8.69992170432621
"Bassila",2015,70.6743401015063,54.2390308940484,82.2766057898528,"MAP shared by Punam",8.38536184053975,5.91952331038084,8.38536184053975
"Bassila",2016,68.2370935384661,55.6399709492841,77.9020826133827,"MAP shared by Punam",6.42710336182757,4.93111687495744,6.42710336182757
"Bassila",2017,57.1728238879512,46.8343812552236,66.3755905637671,"MAP shared by Punam",5.27471562894263,4.69528912031426,5.27471562894263
"Bassila",2018,47.7258718800146,36.982040133614,58.4036020693474,"MAP shared by Punam",5.48154680938807,5.44782152516979,5.48154680938807
"Bassila",2019,43.3994599593842,30.7426414343228,56.8711815906886,"MAP shared by Punam",6.45756047197011,6.87332736291039,6.87332736291039
"Bante",2000,61.3194335956329,23.4481737459164,90.8330222256822,"MAP shared by Punam",19.3220713518961,15.0579533826782,19.3220713518961
"Bante",2001,65.2724213749999,30.9987337482139,93.7337643188173,"MAP shared by Punam",17.4865753197888,14.5210933386823,17.4865753197888
"Bante",2002,69.6436290465813,37.663946017543,92.9111141445331,"MAP shared by Punam",16.3161648107338,11.8711658663019,16.3161648107338
"Bante",2003,74.1953487265578,49.4484250797696,92.5916884508772,"MAP shared by Punam",12.625981452443,9.3858876144487,12.625981452443
"Bante",2004,78.1956727388099,53.0105006372843,93.0637363622094,"MAP shared by Punam",12.8495776028192,7.58574674663239,12.8495776028192
"Bante",2005,79.4585958671843,47.362905138346,94.4295738814427,"MAP shared by Punam",16.3753524126726,7.63825408890739,16.3753524126726
"Bante",2006,76.3591900520614,39.231934430277,95.1523554934719,"MAP shared by Punam",18.9424773580532,9.58834971500538,18.9424773580532
"Bante",2007,67.8543732790056,30.7510684402399,91.9455193518166,"MAP shared by Punam",18.9302575707988,12.2914010575567,18.9302575707988
"Bante",2008,51.5472060241348,22.3234313935592,77.3984669167826,"MAP shared by Punam",14.9100890972324,13.1894188227795,14.9100890972324
"Bante",2009,36.1709264263264,16.0621583595277,62.8532999696738,"MAP shared by Punam",10.2595755442851,13.6134558894629,13.6134558894629
"Bante",2010,30.2254638086543,14.971686354268,53.2727594255427,"MAP shared by Punam",7.78253951754405,11.7588242943308,11.7588242943308
"Bante",2011,31.3837625318886,19.0521462852542,47.5567813578917,"MAP shared by Punam",6.29164094216038,8.25154021734854,8.25154021734854
"Bante",2012,42.5838949831942,33.171925168513,52.7774460453669,"MAP shared by Punam",4.80202541565364,5.2007913582514,5.2007913582514
"Bante",2013,58.6286746315727,44.282328732619,70.4077022381915,"MAP shared by Punam",7.31956423416003,6.00970796256062,7.31956423416003
"Bante",2014,67.5641285395472,49.2860813500515,80.3492319156061,"MAP shared by Punam",9.32553428035495,6.52301192656068,9.32553428035495
"Bante",2015,72.1120851409808,54.2969034502637,84.6436471661154,"MAP shared by Punam",9.08937841363115,6.39365409445644,9.08937841363115
"Bante",2016,71.920333340732,58.0956411221663,82.7496844667146,"MAP shared by Punam",7.0534143972274,5.5251791459095,7.0534143972274
"Bante",2017,63.5415476102206,50.6042735385623,73.89615105709,"MAP shared by Punam",6.60065003656036,5.28296094228029,6.60065003656036
"Bante",2018,55.3748240194522,41.8994549754009,67.9163340124475,"MAP shared by Punam",6.87518828778127,6.39872958826286,6.87518828778127
"Bante",2019,51.4895156661849,34.999153152252,68.8899739194332,"MAP shared by Punam",8.41345026221067,8.87778482308588,8.87778482308588
"Djougou",2000,51.4860950682989,13.219927170871,89.7050960239984,"MAP shared by Punam",19.5235550497081,19.4994902835202,19.5235550497081
"Djougou",2001,54.4991194675815,9.36858646293893,91.5729504077393,"MAP shared by Punam",23.0257821452258,18.9152198674274,23.0257821452258
"Djougou",2002,58.1430164765136,10.2807349783798,93.1731256401562,"MAP shared by Punam",24.4195313765989,17.8725046753279,24.4195313765989
"Djougou",2003,62.1445090084298,17.772695455755,94.353651532862,"MAP shared by Punam",22.6386803840177,16.4332359818532,22.6386803840177
"Djougou",2004,65.6245298068044,23.3840100189624,94.911424046412,"MAP shared by Punam",21.5512856060419,14.9422929793916,21.5512856060419
"Djougou",2005,68.067964117804,25.4823508166134,95.774307681104,"MAP shared by Punam",21.7273537250973,14.1358895731122,21.7273537250973
"Djougou",2006,68.0510087815645,23.9100141552553,95.0317162470942,"MAP shared by Punam",22.520915625668,13.7656670742499,22.520915625668
"Djougou",2007,64.5901540819462,23.8703090279925,92.5652728861075,"MAP shared by Punam",20.7754311499764,14.2730197980415,20.7754311499764
"Djougou",2008,57.6959086257519,26.385675851128,86.6308157695926,"MAP shared by Punam",15.9746085584816,14.7627077264493,15.9746085584816
"Djougou",2009,50.124323455005,27.500032746826,77.2415311653259,"MAP shared by Punam",11.5430054633567,13.8353100562862,13.8353100562862
"Djougou",2010,46.4062193560084,28.4769209751133,69.8762972064064,"MAP shared by Punam",9.14760121474237,11.9745295155092,11.9745295155092
"Djougou",2011,46.6611123050684,31.4277785279466,63.0844781172666,"MAP shared by Punam",7.77210906996008,8.37926827152969,8.37926827152969
"Djougou",2012,53.0165027503708,42.5952077655522,63.3943047287078,"MAP shared by Punam",5.31698723715237,5.29479692772298,5.31698723715237
"Djougou",2013,61.7592889657893,45.4870955775193,75.1090484181624,"MAP shared by Punam",8.3021394838112,6.81110176141487,8.3021394838112
"Djougou",2014,66.0139099894979,45.2219886011405,80.32942851519,"MAP shared by Punam",10.6081231573252,7.30383598249598,10.6081231573252
"Djougou",2015,68.3233817430592,47.9689222826861,81.6659254720227,"MAP shared by Punam",10.3849282961087,6.80742026987935,10.3849282961087
"Djougou",2016,67.3440075683769,51.9198525917349,78.6235530387761,"MAP shared by Punam",7.86946682481738,5.75487013795875,7.86946682481738
"Djougou",2017,55.9874673940042,45.706998574584,66.4059441354144,"MAP shared by Punam",5.2451371527654,5.31554935786236,5.31554935786236
"Djougou",2018,46.0032823869692,35.7219030875081,57.0200442988392,"MAP shared by Punam",5.24560168339854,5.62079689381123,5.62079689381123
"Djougou",2019,42.0788364094554,29.1723532995949,55.8603467620798,"MAP shared by Punam",6.58494036217373,7.03138283297164,7.03138283297164
"Ouake",2000,53.3512007604463,10.5349798029695,87.738623132693,"MAP shared by Punam",21.8450106925902,17.5446032511463,21.8450106925902
"Ouake",2001,56.4400444670775,10.4467278689899,91.821022041232,"MAP shared by Punam",23.4659778561671,18.051519170487,23.4659778561671
"Ouake",2002,59.9208786780333,13.501606991306,92.2255213871337,"MAP shared by Punam",23.6833018809833,16.4819605658675,23.6833018809833
"Ouake",2003,63.3085963611306,21.3795514853262,93.3290736997866,"MAP shared by Punam",21.3923698345941,15.3165700707429,21.3923698345941
"Ouake",2004,66.3319144616645,25.3425406049095,93.043364838694,"MAP shared by Punam",20.9129458452832,13.6282910086885,20.9129458452832
"Ouake",2005,67.9500175587274,24.4672006187342,95.6865033115029,"MAP shared by Punam",22.18511068367,14.151268241212,22.18511068367
"Ouake",2006,67.2989722372785,22.5215349552773,95.5759014034199,"MAP shared by Punam",22.8456312663271,14.4270046766028,22.8456312663271
"Ouake",2007,64.6364934882414,22.062866686691,93.9576662418221,"MAP shared by Punam",21.7212381640563,14.959782017133,21.7212381640563
"Ouake",2008,59.0156798366475,21.4490143650189,90.7104263292314,"MAP shared by Punam",19.1666660569533,16.1707890268285,19.1666660569533
"Ouake",2009,52.8689374809698,24.2766223061385,79.2066017499853,"MAP shared by Punam",14.5879159055261,13.4375838107222,14.5879159055261
"Ouake",2010,49.4754386580025,27.9469550270653,70.9018413558473,"MAP shared by Punam",10.9839202198659,10.9318381111453,10.9839202198659
"Ouake",2011,48.8621172315972,29.0075235171743,66.2165027651527,"MAP shared by Punam",10.1298947522566,8.85427833344666,10.1298947522566
"Ouake",2012,53.6724490372223,40.7749220608345,63.1092198183882,"MAP shared by Punam",6.58037090632026,4.81467896998263,6.58037090632026
"Ouake",2013,59.5692115881626,48.7148607031023,69.0117052761678,"MAP shared by Punam",5.53793412503074,4.81759882041081,5.53793412503074
"Ouake",2014,59.9272311101115,45.9990895214397,71.8761568473669,"MAP shared by Punam",7.10619468809787,6.09639068227316,7.10619468809787
"Ouake",2015,57.1687426240152,42.2910722726417,69.9154401291448,"MAP shared by Punam",7.59064813845583,6.50341709445388,7.59064813845583
"Ouake",2016,50.319224496803,38.2684652967951,62.7694852214793,"MAP shared by Punam",6.14834653061624,6.35217383912055,6.35217383912055
"Ouake",2017,33.8350510524105,24.7947920206888,43.828717854598,"MAP shared by Punam",4.61237705700091,5.09880959295277,5.09880959295277
"Ouake",2018,23.276319969703,15.2149856009161,31.3196516757379,"MAP shared by Punam",4.11292569836065,4.10374066634437,4.11292569836065
